TDEP,Cons,CAL,GR,LLD,LLS,RHOB,NPHI,PEF,DT,PHIF  (%),PHIf
2911.375,1,1.0955,73.8671,1019.9502,280.5518,2.584,0.0925,3.032,55.8885,0.1425,0.0014
2911.5,1,1.113,75.1651,1075.5099,284.6669,2.584,0.088,3.011,55.9033,0.133,0.0013
2911.625,1,1.16,81.6171,1287.7297,288.5161,2.579,0.095,3.068,55.7067,0.1545,0.0015
2911.75,1,1.183,83.3271,1064.0194,265.6164,2.555,0.077,2.943,56.0623,0.1457,0.0015
2911.875,1,1.214,85.7141,910.8301,251.6543,2.549,0.117,3,55.6326,0.2595,0.0026
2912,1,1.245,84.9161,801.8548,233.8296,2.564,0.09,2.982,55.4147,0.1632,0.0016
2912.125,1,1.268,87.5078,810.1721,232.5856,2.5565,0.092,2.958,55.3179,0.1785,0.0018
2912.25,1,1.291,88.0701,818.4894,231.3393,2.549,0.094,2.934,55.2212,0.1946,0.0019
2912.375,1,1.338,87.6931,891.7303,229.2859,2.549,0.1,2.894,55.2862,0.2105,0.0021
2912.5,1,1.369,84.3721,998.0627,227.9911,2.55,0.095,2.939,54.8047,0.1956,0.002
2912.625,1,1.392,81.0274,847.6656,223.5919,2.551,0.083,2.925,54.9893,0.1646,0.0016
2912.75,1,1.419,80.4216,899.4153,223.9193,2.544,0.0895,2.938,55.2123,0.1905,0.0019
2912.875,1,1.446,83.3556,951.1653,224.2468,2.537,0.096,2.951,55.4352,0.2187,0.0022
2913,1,1.555,87.4616,1135.0892,237.6123,2.549,0.087,3.098,55.4688,0.1769,0.0018
2913.125,1,1.562,86.0641,1594.422,251.0499,2.548,0.093,3.169,55.3037,0.1935,0.0019
2913.25,1,1.578,86.6771,1462.5824,239.4759,2.559,0.101,3.174,55.7748,0.1976,0.002
2913.375,1,1.589,82.7734,985.0692,221.9798,2.582,0.101,2.949,56.561,0.1643,0.0016
2913.5,1,1.6065,83.3429,790.5821,209.939,2.592,0.0935,2.8605,57.1605,0.1347,0.0013
2913.625,1,1.624,80.8716,596.0942,197.8776,2.602,0.086,2.772,57.76,0.1086,0.0011
2913.75,1,1.647,80.2316,493.1684,186.5542,2.619,0.096,2.777,58.647,0.1087,0.0011
2913.875,1,1.702,78.2434,447.9866,173.3706,2.6,0.133,2.783,59.4431,0.2192,0.0022
2914,1,1.709,77.5864,457.8138,173.8839,2.617,0.117,2.871,59.475,0.154,0.0015
2914.125,1,1.719,77.3039,560.8718,183.0605,2.6015,0.123,2.8365,59.0386,0.1902,0.0019
2914.25,1,1.729,77.6416,663.93,192.2402,2.586,0.129,2.802,58.6022,0.2309,0.0023
2914.375,1,1.764,80.3196,916.3735,205.2425,2.569,0.123,2.902,57.6832,0.2424,0.0024
2914.5,1,1.787,80.4274,872.933,192.6486,2.526,0.167,2.858,56.8833,0.4969,0.005
2914.625,1,1.826,84.4594,884.4692,190.2584,2.524,0.132,2.867,57.0624,0.3594,0.0036
2914.75,1,1.833,81.5958,830.6818,181.9901,2.53,0.165,2.828,56.5114,0.4779,0.0048
2914.875,1,1.833,82.5603,747.7474,176.4151,2.5235,0.1505,2.8435,56.8688,0.4327,0.0043
2915,1,1.833,80.8586,664.813,170.8389,2.517,0.136,2.859,57.2263,0.39,0.0039
2915.125,1,1.856,82.2546,1318.7131,185.691,2.521,0.133,2.865,58.5303,0.3696,0.0037
2915.25,1,1.88,82.8531,958.6965,175.2957,2.554,0.128,2.969,57.7986,0.2849,0.0028
2915.375,1,1.891,82.4861,668.0748,166.9555,2.539,0.126,2.973,58.226,0.3072,0.0031
2915.5,1,1.897,82.3159,651.9443,162.7316,2.5365,0.135,2.943,58.1898,0.3437,0.0034
2915.625,1,1.903,82.4836,635.8137,158.5053,2.534,0.144,2.913,58.1537,0.3825,0.0038
2915.75,1,2.05,83.3243,496.0782,148.054,2.513,0.121,3.031,57.7357,0.3427,0.0034
2915.875,1,1.973,82.5304,377.148,135.102,2.631,0.117,2.854,57.0643,0.1362,0.0014
2916,1,1.965,80.8818,342.4147,133.7807,2.602,0.141,3.057,58.5187,0.2386,0.0024
2916.125,1,1.961,79.9611,351.6248,135.9979,2.598,0.103,3.041,59.8489,0.1475,0.0015
2916.25,1,1.9515,78.6654,325.405,129.0779,2.6,0.1155,3.017,60.1455,0.1737,0.0017
2916.375,1,1.942,76.2151,299.2462,122.1607,2.602,0.128,2.993,60.4421,0.2024,0.002
2916.5,1,1.965,73.1868,214.1082,110.5204,2.628,0.113,3.064,61.0836,0.1315,0.0013
2916.625,1,1.988,74.7558,173.1954,101.8756,2.653,0.115,3.004,60.738,0.107,0.0011
2916.75,1,1.949,77.6974,137.9618,92.1755,2.646,0.112,2.886,59.2482,0.109,0.0011
2916.875,1,1.903,78.3778,188.8457,106.6033,2.61,0.122,2.902,58.052,0.1753,0.0018
2917,1,1.899,78.0286,252.6826,116.6387,2.58,0.129,2.9035,57.5183,0.2411,0.0024
2917.125,1,1.895,79.8746,316.6367,126.6682,2.55,0.136,2.905,56.9846,0.3194,0.0032
2917.25,1,1.88,86.7286,504.5226,149.8728,2.537,0.109,2.968,56.2284,0.2565,0.0026
2917.375,1,1.88,90.9348,583.2297,153.0155,2.564,0.094,3.126,56.1506,0.1726,0.0017
2917.5,1,1.845,88.5314,578.6383,140.5448,2.595,0.095,3.083,56.204,0.1342,0.0013
2917.625,1,1.8355,82.6249,632.2941,147.288,2.5815,0.0945,3.076,56.2207,0.1501,0.0015
2917.75,1,1.826,77.3686,685.9497,154.025,2.568,0.094,3.069,56.2373,0.1671,0.0017
2917.875,1,1.795,82.9569,648.2426,151.2526,2.584,0.094,2.966,55.4732,0.1458,0.0015
2918,1,1.787,85.8108,502.5697,143.4925,2.584,0.092,2.996,55.7314,0.1414,0.0014
2918.125,1,1.787,88.4364,561.6928,151.8592,2.556,0.11,2.952,56.2862,0.2268,0.0023
2918.25,1,1.74,84.9544,1000.621,163.0904,2.546,0.11,2.925,56.8448,0.2437,0.0024
2918.375,1,1.717,84.8064,798.8981,156.5291,2.562,0.1005,2.9465,57.2582,0.1917,0.0019
2918.5,1,1.694,85.4861,597.176,149.9765,2.578,0.091,2.968,57.6716,0.1469,0.0015
2918.625,1,1.717,85.2844,204.0434,108.3355,2.618,0.105,2.968,59.0063,0.1271,0.0013
2918.75,1,1.717,85.5928,124.8078,85.307,2.636,0.105,2.997,58.837,0.1069,0.0011
2918.875,1,1.616,83.9131,155.6617,95.4084,2.623,0.087,2.958,58.6063,0.089,0.0009
2919,1,1.601,84.0429,280.7113,121.1733,2.6125,0.107,2.9615,57.7935,0.1379,0.0014
2919.125,1,1.586,84.1166,407.4816,146.8904,2.602,0.127,2.965,56.9807,0.1998,0.002
2919.25,1,1.566,84.4906,565.4675,161.4121,2.586,0.137,2.94,55.1797,0.2545,0.0025
2919.375,1,1.555,82.5171,653.9587,166.2557,2.55,0.116,2.882,55.0709,0.2546,0.0025
2919.5,1,1.508,83.3801,791.9669,174.5669,2.558,0.118,2.938,55.297,0.2466,0.0025
2919.625,1,1.485,87.0874,1128.2058,189.7453,2.567,0.109,2.837,55.6444,0.2063,0.0021
2919.75,1,1.4695,89.8396,1068.26,189.3622,2.5705,0.1095,2.8655,56.4569,0.2022,0.002
2919.875,1,1.454,86.4526,1008.3145,188.9794,2.574,0.11,2.894,57.2694,0.1982,0.002
2920,1,1.454,82.0139,974.365,187.976,2.578,0.107,2.956,57.0441,0.1845,0.0018
2920.125,1,1.438,80.1751,871.4559,189.5906,2.574,0.095,2.936,57.6502,0.1612,0.0016
2920.25,1,1.431,81.6294,295.3027,144.2784,2.64,0.089,2.846,57.7882,0.0766,0.0008
2920.375,1,1.4115,83.5891,302.5856,144.395,2.6315,0.0965,3.1085,57.7801,0.0966,0.001
2920.5,1,1.392,86.4081,310.0044,144.5114,2.623,0.104,3.371,57.772,0.1194,0.0012
2920.625,1,1.376,86.9231,296.4516,140.2252,2.603,0.098,2.875,57.0179,0.1307,0.0013
2920.75,1,1.353,85.1041,301.5034,142.94,2.604,0.114,2.846,57.3304,0.1646,0.0016
2920.875,1,1.299,79.8718,420.0692,161.4876,2.582,0.103,3.144,56.58,0.169,0.0017
2921,1,1.276,78.4341,459.2814,166.6355,2.597,0.101,3.108,57.1368,0.1445,0.0014
2921.125,1,1.2605,77.4253,440.7633,165.3273,2.6155,0.1035,3.211,57.284,0.127,0.0013
2921.25,1,1.245,77.9246,422.2452,164.0204,2.634,0.106,3.314,57.4312,0.1109,0.0011
2921.375,1,1.245,75.8783,510.3277,175.5104,2.63,0.087,3.356,56.419,0.0825,0.0008
2921.5,1,1.222,75.4064,792.3326,185.3405,2.6,0.07,3.038,56.0982,0.0833,0.0008
2921.625,1,1.148,78.7901,717.1472,190.9102,2.628,0.052,2.999,54.9527,0.0393,0.0004
2921.75,1,1.123,83.7049,636.2537,190.4502,2.633,0.0605,3.0455,54.3438,0.0452,0.0005
2921.875,1,1.098,89.2606,555.3607,189.9908,2.638,0.069,3.092,53.735,0.0515,0.0005
2922,1,1.044,88.1879,762.6283,206.804,2.611,0.059,2.991,53.4281,0.0586,0.0006
2922.125,1,1.036,83.9048,1032.4716,191.0824,2.608,0.056,3.096,53.168,0.057,0.0006
2922.25,1,1.009,82.9201,900.5192,202.3565,2.623,0.079,3.09,53.3395,0.0765,0.0008
2922.375,1,0.962,79.4984,762.4694,194.0766,2.615,0.075,3.013,53.7198,0.0775,0.0008
2922.5,1,1.053,80.8283,844.8984,198.3533,2.61,0.085,2.9305,53.6408,0.0984,0.001
2922.625,1,1.144,80.4006,927.3289,202.6528,2.605,0.095,2.848,53.5618,0.1223,0.0012
2922.75,1,0.904,83.8976,1107.1411,211.2554,2.586,0.075,2.943,53.2455,0.1056,0.0011
2922.875,1,0.858,87.7281,1626.6022,247.5458,2.57,0.073,2.941,53.2496,0.1193,0.0012
2923,1,0.846,85.4361,1935.776,240.8889,2.58,0.068,3.089,53.1062,0.0994,0.001
2923.125,1,0.811,83.4351,2009.5677,247.6072,2.618,0.07,3.05,52.6629,0.0678,0.0007
2923.25,1,0.7645,79.4546,1977.6274,250.847,2.608,0.0715,3.074,53.0315,0.0784,0.0008
2923.375,1,0.718,79.9506,1945.6876,254.0746,2.598,0.073,3.098,53.4,0.09,0.0009
2923.5,1,0.718,78.8236,1852.6279,257.9478,2.598,0.076,3.051,53.954,0.095,0.001
2923.625,1,0.626,80.8868,1810.5947,227.6205,2.594,0.076,3.094,53.927,0.099,0.001
2923.75,1,0.571,79.2114,2257.3857,286.0718,2.559,0.083,3.02,54.8128,0.1538,0.0015
2923.875,1,0.5635,82.5924,2546.012,292.1967,2.5415,0.082,2.9655,54.8288,0.1754,0.0018
2924,1,0.556,83.1121,2834.6377,298.3174,2.524,0.081,2.911,54.8448,0.1988,0.002
2924.125,1,0.556,81.0808,2825.7891,312.7881,2.547,0.082,2.91,54.2562,0.1677,0.0017
2924.25,1,0.525,80.3811,2510.9578,322.1725,2.555,0.073,3.007,53.594,0.1371,0.0014
2924.375,1,0.471,75.3458,1498.3848,282.4401,2.578,0.064,3.081,53.3721,0.0945,0.0009
2924.5,1,0.44,80.5788,1186.6217,276.1765,2.619,0.062,3.135,53.5486,0.0565,0.0006
2924.625,1,0.44,81.0383,1184.7047,280.1592,2.636,0.061,3.1855,53.3037,0.0438,0.0004
2924.75,1,0.44,82.3916,1182.7876,284.1415,2.653,0.06,3.236,53.0587,0.033,0.0003
2924.875,1,0.432,82.3599,1496.2676,291.8224,2.636,0.053,3.182,53.7604,0.0357,0.0004
2925,1,0.432,80.8857,1637.1156,381.8107,2.559,0.058,3.159,54.6416,0.1034,0.001
2925.125,1,0.409,84.5724,1757.3212,618.1788,2.4,0.121,3.306,54.8261,0.6287,0.0063
2925.25,1,1.268,83.0961,1931.6801,564.3131,2.0825,0.147,2.837,54.7526,2.2368,0.0224
2925.375,1,2.127,83.6061,2106.0513,506.0978,1.765,0.173,2.368,54.679,4.9174,0.0492
2925.5,1,2.716,82.4321,2429.687,428.2417,1.523,0.097,2.115,53.4828,5.956,0.0596
2925.625,1,2.576,83.8381,2002.412,586.6218,1.585,0.118,2.792,53.3277,5.7057,0.0571
2925.75,1,2.352,84.5521,1191.8289,63423.4063,1.651,0.135,2.348,53.117,5.3601,0.0536
2925.875,1,2.197,81.1681,1374.5758,1752.5292,1.804,0.096,2.566,53.5079,3.5223,0.0352
2926,1,2.0885,78.6336,1201.2728,1408.9994,1.9245,0.101,2.724,52.8633,2.7336,0.0273
2926.125,1,1.98,80.2206,1027.9731,1067.9404,2.045,0.106,2.882,52.2186,2.0476,0.0205
2926.25,1,2.309,82.1992,1030.9271,665.7598,2.02,0.124,2.689,52.1791,2.3765,0.0238
2926.375,1,1.241,84.6404,1428.6274,600.1542,1.879,0.13,2.341,51.3666,3.397,0.034
2926.5,1,0.463,81.7514,2837.9333,611.1672,2.147,0.067,3.089,51.2038,1.2096,0.0121
2926.625,1,0.432,81.9404,2651.5168,537.2272,2.344,0.062,2.9345,51.7629,0.5033,0.005
2926.75,1,0.401,80.5421,2465.1018,463.4496,2.541,0.057,2.78,52.3221,0.1212,0.0012
2926.875,1,0.347,82.5574,1946.9387,396.2763,2.632,0.071,3.003,52.3826,0.0582,0.0006
2927,1,0.37,83.8171,1867.7155,287.832,2.611,0.059,2.888,52.4026,0.0586,0.0006
2927.125,1,0.386,83.3971,2811.2446,274.977,2.633,0.057,3.027,51.8236,0.0414,0.0004
2927.25,1,0.393,82.4337,4244.8755,245.0715,2.631,0.063,3.073,51.928,0.0493,0.0005
2927.375,1,0.4045,82.3774,3920.4265,251.8486,2.629,0.0655,3.1155,52.1586,0.0536,0.0005
2927.5,1,0.416,84.1521,3595.9773,258.6299,2.627,0.068,3.158,52.3893,0.0581,0.0006
2927.625,1,0.416,84.2111,2552.1948,256.7794,2.601,0.063,3.19,52.479,0.0719,0.0007
2927.75,1,0.44,81.8057,2682.3926,275.0712,2.61,0.065,3.087,52.8838,0.0673,0.0007
2927.875,1,0.44,79.3131,3509.2705,293.5867,2.626,0.069,3.138,52.9785,0.0601,0.0006
2928,1,0.378,81.6227,3027.5828,262.9358,2.6,0.064,3.045,53.7381,0.0742,0.0007
2928.125,1,0.382,85.5817,3042.7969,272.4884,2.6005,0.0605,3.0835,53.7373,0.0688,0.0007
2928.25,1,0.386,88.8131,3058.011,282.0413,2.601,0.057,3.122,53.7364,0.0636,0.0006
2928.375,1,0.386,86.0284,3037.8899,293.8334,2.633,0.057,3.13,52.9177,0.0414,0.0004
2928.5,1,0.393,82.1901,2968.9443,644.9931,2.632,0.06,3.178,52.9606,0.0453,0.0005
2928.625,1,0.393,83.1844,2026.5492,330.324,2.603,0.062,3.063,53.3097,0.0688,0.0007
2928.75,1,0.4045,84.9179,1946.7896,334.5025,2.583,0.061,3.079,53.4411,0.0848,0.0008
2928.875,1,0.416,84.8436,1867.0297,338.6837,2.563,0.06,3.095,53.5726,0.1028,0.001
2929,1,0.409,82.0009,1677.02,421.2606,2.399,0.076,2.728,53.2451,0.4257,0.0043
2929.125,1,0.409,79.5157,2433.2375,463.8078,2.593,0.07,3.289,54.1298,0.0899,0.0009
2929.25,1,0.401,85.8014,2875.7412,443.4127,2.612,0.049,2.978,53.9135,0.046,0.0005
2929.375,1,0.432,84.4077,3687.7476,516.7353,2.611,0.054,3.034,53.8766,0.0524,0.0005
2929.5,1,0.465,85.3401,4399.6021,556.5495,2.6005,0.062,3.095,53.9057,0.0709,0.0007
2929.625,1,0.498,80.1851,5111.4624,596.4562,2.59,0.07,3.156,53.9347,0.0928,0.0009
2929.75,1,0.486,81.9011,4690.6387,433.2807,2.604,0.074,3.101,53.8817,0.0859,0.0009
2929.875,1,0.486,85.0241,3495.6155,402.4133,2.592,0.058,3.046,53.5774,0.0723,0.0007
2930,1,0.494,83.7901,3127.333,407.4819,2.586,0.052,3.08,53.9348,0.0688,0.0007
2930.125,1,0.517,81.1364,3041.8655,406.4086,2.5795,0.0525,3.0695,53.6716,0.0749,0.0007
2930.25,1,0.54,77.0901,2956.3972,405.333,2.573,0.053,3.059,53.4085,0.0814,0.0008
2930.375,1,0.579,81.2654,2546.6414,404.9777,2.586,0.044,3.014,52.9824,0.0581,0.0006
2930.5,1,0.579,84.7177,2817.8459,415.5284,2.615,0.055,3.032,52.9831,0.0508,0.0005
2930.625,1,0.579,88.7864,2985.0181,437.1248,2.623,0.063,3.133,53.1675,0.0548,0.0005
2930.75,1,0.618,85.8207,3564.343,434.9178,2.588,0.062,3.053,53.1056,0.0818,0.0008
2930.875,1,0.6275,83.1276,3663.4094,440.3386,2.5975,0.0635,3.0615,53.1703,0.0756,0.0008
2931,1,0.637,79.3676,3762.4756,445.763,2.607,0.065,3.07,53.2349,0.0698,0.0007
2931.125,1,0.672,81.4022,4109.5908,426.1954,2.612,0.053,3.093,53.2044,0.0505,0.0005
2931.25,1,0.672,80.9857,4249.6211,428.7354,2.603,0.048,3.021,53.5616,0.0509,0.0005
2931.375,1,0.703,82.7234,4269.644,464.1544,2.629,0.056,2.962,53.3305,0.0428,0.0004
2931.5,1,0.73,82.6192,4507.6147,445.9818,2.6275,0.0495,2.9965,53.2592,0.0372,0.0004
2931.625,1,0.757,86.1856,4745.5859,427.7737,2.626,0.043,3.031,53.188,0.0319,0.0003
2931.75,1,0.819,90.6692,3165.4326,409.885,2.611,0.047,3.206,53.3691,0.0445,0.0004
2931.875,1,0.846,94.0674,3127.3381,405.323,2.579,0.069,3.28,53.8827,0.1022,0.001
2932,1,0.881,92.7791,2790.4761,397.9148,2.543,0.065,3.203,54.0635,0.135,0.0014
2932.125,1,0.951,84.1931,1379.0378,340.7387,2.558,0.068,3.123,53.3667,0.1233,0.0012
2932.25,1,0.978,76.5276,1465.2264,336.9759,2.583,0.0655,3.1205,53.3946,0.0921,0.0009
2932.375,1,1.005,73.3836,1551.4156,333.2052,2.608,0.063,3.118,53.4226,0.0662,0.0007
2932.5,1,1.075,75.0479,1892.8291,312.4452,2.622,0.07,3.139,53.2197,0.0646,0.0006
2932.625,1,1.09,78.7984,1965.8663,329.3369,2.593,0.069,3.057,53.0267,0.0883,0.0009
2932.75,1,1.16,80.6711,1946.5953,320.6713,2.572,0.072,3.032,52.7188,0.1152,0.0012
2932.875,1,1.183,82.8649,2805.79,324.3786,2.5955,0.064,3.027,52.7308,0.0781,0.0008
2933,1,1.206,82.8216,3664.989,328.0907,2.619,0.056,3.022,52.7428,0.0493,0.0005
2933.125,1,1.284,85.9106,5315.1509,348.5915,2.618,0.065,2.88,53.869,0.061,0.0006
2933.25,1,1.322,83.2997,5109.3135,298.6955,2.64,0.068,3.032,53.0837,0.049,0.0005
2933.375,1,1.353,80.4614,5720.8359,334.4806,2.621,0.057,3.065,53.1116,0.0491,0.0005
2933.5,1,1.438,76.4137,4069.4578,298.492,2.582,0.052,3.089,53.1651,0.0721,0.0007
2933.625,1,1.4655,77.9384,3589.5183,274.3536,2.6,0.059,3.0555,53.4956,0.0671,0.0007
2933.75,1,1.493,79.5631,3109.5759,250.1454,2.618,0.066,3.022,53.8261,0.0623,0.0006
2933.875,1,1.539,79.2197,2501.5327,243.2008,2.634,0.06,2.986,53.4597,0.044,0.0004
2934,1,1.555,79.6997,1973.146,239.6035,2.613,0.066,3.175,55.1279,0.0663,0.0007
2934.125,1,1.613,77.4911,1016.7429,218.4762,2.636,0.086,3.167,57.2529,0.0756,0.0008
2934.25,1,1.775,75.1404,543.8032,167.3331,2.648,0.11,3.005,56.9716,0.1033,0.001
2934.375,1,1.8235,69.1317,499.132,160.1981,2.6575,0.125,3.165,57.0503,0.121,0.0012
2934.5,1,1.872,62.9771,454.4604,153.036,2.667,0.14,3.325,57.129,0.1403,0.0014
2934.625,1,1.903,60.2604,441.5461,151.4886,2.695,0.195,4.05,56.9104,0.2375,0.0024
2934.75,1,1.949,56.2317,352.7028,136.387,2.721,0.178,4.143,55.7804,0.1544,0.0015
2934.875,1,2.004,53.9774,370.6079,126.0034,2.748,0.176,4.206,55.382,0.1172,0.0012
2935,1,2.0385,49.2724,365.0119,125.2112,2.7595,0.203,4.1915,55.4108,0.1601,0.0016
2935.125,1,2.073,47.9151,359.4159,124.4167,2.771,0.23,4.177,55.4396,0.2109,0.0021
2935.25,1,2.449,48.1831,409.4139,126.976,2.789,0.193,4.109,55.5951,0.1043,0.001
2935.375,1,2.193,45.8804,527.3217,127.0605,2.74,0.203,4.189,55.5891,0.1877,0.0019
2935.5,1,2.309,41.9671,372.7618,112.8453,2.701,0.248,4.269,56.0742,0.4072,0.0041
2935.625,1,2.367,38.7794,313.8476,102.8331,2.718,0.206,4.201,56.8034,0.2304,0.0023
2935.75,1,2.431,39.2907,299.3678,99.9166,2.725,0.2175,4.1895,56.9333,0.2521,0.0025
2935.875,1,2.495,42.5411,285.1846,96.986,2.732,0.229,4.178,57.0632,0.275,0.0028
2936,1,2.414,44.1864,301.1795,93.8935,2.723,0.266,4.182,56.9789,0.4279,0.0043
2936.125,1,2.445,42.4781,292.0309,86.5057,2.697,0.272,4.2,56.6516,0.5194,0.0052
2936.25,1,2.46,42.0611,284.0119,81.3192,2.718,0.257,4.281,57.227,0.4035,0.004
2936.375,1,2.499,41.7759,269.7129,80.0562,2.731,0.271,4.249,57.1878,0.4292,0.0043
2936.5,1,2.538,44.3326,255.4062,78.7894,2.744,0.285,4.217,57.1487,0.4558,0.0046
2936.625,1,2.53,42.6779,241.9807,75.9206,2.744,0.252,4.202,56.4142,0.3282,0.0033
2936.75,1,2.468,42.1471,320.4436,78.5577,2.771,0.234,4.349,56.5325,0.2219,0.0022
2936.875,1,2.472,41.0851,320.2491,76.5976,2.77,0.271,4.237,57.3846,0.3417,0.0034
2937,1,2.507,42.8234,296.1156,72.6255,2.749,0.236,4.255,57.8887,0.2657,0.0027
2937.125,1,2.507,43.1362,268.2036,69.8157,2.739,0.235,4.265,58.1349,0.281,0.0028
2937.25,1,2.507,43.6786,240.2538,67.0058,2.729,0.234,4.275,58.3812,0.2968,0.003
2937.375,1,2.476,44.3582,209.9657,65.0387,2.724,0.282,4.281,58.3723,0.4934,0.0049
2937.5,1,2.476,44.0714,224.7632,66.0196,2.717,0.309,4.248,58.6002,0.6421,0.0064
2937.625,1,2.515,43.5937,224.4442,61.5933,2.69,0.239,4.229,59.6881,0.3971,0.004
2937.75,1,2.4685,41.3701,206.8752,61.6598,2.701,0.256,4.1775,60.6116,0.4397,0.0044
2937.875,1,2.422,39.1981,189.2796,61.7257,2.712,0.273,4.126,61.5351,0.4847,0.0048
2938,1,2.391,38.4157,172.7449,59.6088,2.748,0.244,4.173,61.0652,0.2932,0.0029
2938.125,1,2.406,40.1261,162.1396,58.2104,2.746,0.269,4.239,60.3776,0.3864,0.0039
2938.25,1,2.251,47.4784,175.3622,58.284,2.695,0.232,4.089,59.217,0.3594,0.0036
2938.375,1,2.263,56.7574,215.0908,62.344,2.61,0.196,3.45,57.6174,0.4121,0.0041
2938.5,1,2.228,65.0079,257.3978,65.4503,2.5845,0.163,3.2225,57.5413,0.3434,0.0034
2938.625,1,2.193,69.0805,299.6194,68.5486,2.559,0.13,2.995,57.4653,0.2819,0.0028
2938.75,1,2.135,70.4242,334.9192,69.7107,2.575,0.086,3.086,58.5866,0.1399,0.0014
2938.875,1,2.042,80.334,422.2826,71.6718,2.583,0.102,2.953,57.9395,0.1652,0.0017
2939,1,2.007,99.8977,328.3659,70.3898,2.537,0.144,3,58.9545,0.3758,0.0038
2939.125,1,1.957,119.614,252.8828,66.7901,2.5,0.117,2.947,59.689,0.3558,0.0036
2939.25,1,1.922,132.555,366.375,72.8577,2.5035,0.12,2.881,59.8999,0.3593,0.0036
2939.375,1,1.887,137.634,480.9016,78.9093,2.507,0.123,2.815,60.1107,0.3629,0.0036
2939.5,1,1.818,140.205,335.4052,76.5985,2.469,0.111,2.849,60.7173,0.402,0.004
2939.625,1,1.764,144.638,218.3954,68.1918,2.494,0.12,2.883,60.6494,0.3802,0.0038
2939.75,1,1.709,140.408,272.963,74.7903,2.53,0.127,2.719,59.9646,0.3288,0.0033
2939.875,1,1.69,140.212,311.8323,78.0739,2.5335,0.1285,2.7535,59.7192,0.3268,0.0033
2940,1,1.671,137.889,351.2969,81.3528,2.537,0.13,2.788,59.4737,0.3249,0.0032
2940.125,1,1.613,144.004,405.2474,85.8278,2.53,0.123,2.861,58.9083,0.3149,0.0031
2940.25,1,1.578,145.062,423.8428,89.6435,2.518,0.103,2.829,58.9352,0.2723,0.0027
2940.375,1,1.485,146.438,463.7255,95.2343,2.512,0.123,2.996,58.8425,0.3521,0.0035
2940.5,1,1.431,141.21,486.2246,97.3053,2.556,0.127,2.951,59.215,0.2779,0.0028
2940.625,1,1.4035,139.671,460.7839,97.2918,2.5495,0.124,2.897,59.6388,0.2805,0.0028
2940.75,1,1.376,136.446,435.3434,97.2781,2.543,0.121,2.843,60.0625,0.283,0.0028
2940.875,1,1.346,136.541,392.0724,96.5809,2.502,0.098,2.868,60.0047,0.2862,0.0029
2941,1,1.299,133.368,441.9809,102.9594,2.526,0.105,2.79,60.2548,0.2639,0.0026
2941.125,1,1.237,130.473,406.0435,107.9848,2.486,0.109,2.841,60.4634,0.3565,0.0036
2941.25,1,1.2255,131.743,398.1299,107.7255,2.498,0.1045,2.89,60.458,0.3156,0.0032
2941.375,1,1.214,138.573,390.2163,107.4664,2.51,0.1,2.939,60.4526,0.2776,0.0028
2941.5,1,1.183,141.331,369.3558,108.116,2.536,0.092,3.024,60.2174,0.2094,0.0021
2941.625,1,1.16,141.134,426.6951,114.0114,2.511,0.092,2.83,60.0966,0.251,0.0025
2941.75,1,1.121,136.618,305.736,110.7794,2.506,0.096,2.956,60.154,0.2723,0.0027
2941.875,1,1.09,139.027,329.5053,114.0689,2.518,0.074,2.87,61.0239,0.1898,0.0019
2942,1,1.0785,137.275,380.8846,120.2298,2.52,0.079,2.9655,60.8776,0.1997,0.002
2942.125,1,1.067,132.725,432.2638,126.3844,2.522,0.084,3.061,60.7313,0.2099,0.0021
2942.25,1,1.044,122.401,389.1525,123.918,2.526,0.096,3.061,60.5622,0.237,0.0024
2942.375,1,1.028,109.13,290.741,118.089,2.534,0.102,3.038,59.8857,0.2408,0.0024
2942.5,1,0.982,95.3647,390.2037,129.0918,2.557,0.105,3.051,59.6546,0.2113,0.0021
2942.625,1,0.97,82.1244,429.7304,135.5143,2.554,0.1065,3.006,59.3522,0.2203,0.0022
2942.75,1,0.958,74.536,469.2571,141.93,2.551,0.108,2.961,59.0498,0.2294,0.0023
2942.875,1,0.962,72.0881,465.6097,144.4738,2.526,0.079,3.09,57.2828,0.1906,0.0019
2943,1,0.951,74.2804,539.0538,154.7805,2.536,0.076,3.032,57.5217,0.1687,0.0017
2943.125,1,0.966,81.273,557.7377,159.114,2.554,0.08,3.085,58.5859,0.1536,0.0015
2943.25,1,0.982,85.5031,548.4552,162.7402,2.594,0.081,3.081,58.2239,0.108,0.0011
2943.375,1,1.133,86.6567,597.403,166.6451,2.6005,0.087,3.068,58.2636,0.112,0.0011
2943.5,1,1.284,84.574,646.3522,170.582,2.607,0.093,3.055,58.3034,0.1162,0.0012
2943.625,1,0.997,79.285,671.1348,168.0988,2.619,0.087,3.1,56.6128,0.0929,0.0009
2943.75,1,0.904,81.7457,634.7471,171.3729,2.577,0.083,3.043,55.9183,0.1311,0.0013
2943.875,1,0.927,78.7377,509.7312,170.912,2.596,0.079,3.105,54.9141,0.1023,0.001
2944,1,0.91,82.8649,473.0094,168.2725,2.61,0.0805,3.1385,55.0303,0.0908,0.0009
2944.125,1,0.893,80.7846,436.2877,165.6359,2.624,0.082,3.172,55.1465,0.0802,0.0008
2944.25,1,0.893,79.1986,362.9115,159.8092,2.612,0.083,3.045,55.2647,0.093,0.0009
